"class","Alcohol","Malic_acid","Ash","Alcalinity_of_ash","Magnesium","Total_phenols","Flavanoids","Nonflavanoid_phenols","Proanthocyanins","Color_intensity","Hue","Od_Hod_of_diluted_wines","Proline"
1,14.178719,1.918971,2.351552,14.761215,101.263276,2.118054,2.267001,0.273946,1.869853,6.586774,1.144985,3.396219,1287.503605
2,11.982955,2.020183,2.327944,19.373572,83.626754,2.379895,1.974435,0.285438,1.554565,2.236672,0.761433,2.774677,349.649419
1,13.541089,1.738168,2.805325,18.102403,108.159612,2.748053,2.836777,0.266075,1.259709,4.819808,1.181489,3.016724,1102.831368
2,12.281563,1.197049,1.882774,13.024204,100.494807,2.108621,2.150156,0.265186,1.966186,2.361917,0.903718,1.506072,659.97226
2,12.588302,1.634646,2.277324,17.719627,107.851166,1.975042,1.672924,0.29019,0.490158,11.807444,1.066422,2.949327,539.937739
1,13.343531,1.909783,2.380166,21.93374,110.263981,2.246829,2.077979,0.264078,1.817198,5.133144,1.13949,3.360477,1025.029786
2,12.127573,1.130808,3.00585,19.662925,138.332724,1.833562,1.024222,0.45492,1.138371,4.697759,1.013737,3.078587,618.641907
2,12.724508,4.697219,1.982385,19.367025,87.40963,1.659012,1.99681,0.17044,0.852098,2.162884,0.54978,2.266066,512.03895
1,14.141722,1.648544,2.611432,19.166407,86.906435,2.715591,3.004631,0.399376,3.0619,3.729015,1.096537,2.661395,1358.940994
3,11.363905,1.68821,2.824657,17.359057,91.361099,1.323615,0.474463,0.534772,0.722021,9.712757,0.604281,1.599441,739.63252
2,13.158678,5.026829,1.840868,21.661658,110.04251,2.432127,2.840433,0.179137,2.817287,3.043353,0.936405,3.06506,360.935094
3,13.759689,3.528338,2.372137,23.988581,97.969933,1.767946,0.459619,0.262562,0.615175,4.422419,0.831359,1.624876,493.737469
2,12.522963,1.865174,2.297009,19.087382,78.834501,2.51131,2.025935,0.184884,0.902671,2.370926,1.28017,3.447913,688.543574
1,13.836681,1.945972,2.517159,17.868043,90.033152,2.672158,2.796425,0.325925,1.640202,7.24377,0.865553,3.215397,1339.727337
1,13.935071,1.804409,2.749009,21.231701,96.761835,2.317514,1.626428,0.335375,1.481941,5.685866,1.358813,3.087684,1525.064019
1,14.227747,1.135453,2.487702,14.201717,95.169255,2.564963,3.844619,0.26144,1.814716,4.47693,1.002925,3.42685,1469.296003
3,13.435748,2.53315,2.378226,21.615688,100.070958,1.661399,0.623946,0.417141,1.560058,7.009439,0.676181,2.401498,884.798624
2,11.589462,1.253199,2.45,17.849114,131.462309,1.806094,2.168769,0.29433,1.325641,4.567395,1.183934,3.02437,678.202987
3,13.442575,2.311128,2.561773,23.347508,89.69084,1.518387,2.601673,0.587698,1.834867,7.787913,0.935116,1.544173,829.765047
1,13.34858,1.979702,2.323627,17.422759,105.993486,2.701567,2.520195,0.334767,1.234473,5.448401,1.040767,3.209112,905.396731
1,14.147595,1.813183,2.393875,14.725482,100.535091,2.687304,3.729275,0.202336,2.76992,2.410298,0.996517,2.693563,1200.917601
1,13.939904,1.515683,2.248999,15.478787,102.621734,2.201897,2.080548,0.283277,1.566338,6.189519,1.131497,2.587445,780.583641
2,12.524645,1.847536,2.05246,17.672863,87.536395,2.402947,2.349043,0.269352,1.33715,2.401778,1.174559,1.51923,360.460404
2,12.286828,1.032154,2.01734,14.413646,109.347176,1.457348,0.873756,0.298146,0.64186,3.911313,0.690556,2.252096,542.059296
2,13.522538,1.024427,2.219628,25.313362,145.839378,2.646298,2.759982,0.293621,3.383158,2.486662,1.373399,2.97389,643.932808
2,12.772296,1.648452,2.241775,19.254333,94.009269,2.853298,2.427656,0.397645,1.84158,5.102583,1.352762,2.831994,374.079274
2,12.757754,1.581724,1.950094,21.287396,88.982402,3.254945,1.661503,0.223523,0.707962,2.562342,1.033214,3.566119,325.317305
1,12.96282,1.945607,2.878421,17.580277,87.828416,2.937471,2.316739,0.41031,1.300985,4.779742,1.478735,2.791157,1226.245296
3,13.027199,3.78721,2.755379,14.641124,96.83571,1.431456,2.824405,0.447186,1.356319,4.647033,0.85944,2.300152,494.438442
3,13.640562,1.714666,2.799178,25.389566,87.970055,1.31646,0.640478,0.593402,1.550113,8.782039,0.668503,2.431735,970.593546
1,13.180581,1.766897,1.746779,15.370204,105.999128,3.097328,3.728479,0.327323,1.292105,5.633985,1.101806,3.11464,1311.610827
1,12.86499,1.712745,2.458527,16.599457,123.731959,2.797407,2.252864,0.274887,1.280342,4.68539,1.108867,2.77815,1168.227535
2,14.275014,1.795291,2.435676,21.227827,78.245828,3.333679,2.707172,0.398387,2.631104,4.058817,1.232907,3.490673,347.771696
2,11.098186,4.224764,2.354595,21.699142,81.5015,1.955009,2.601277,0.206276,1.457743,2.418983,0.946924,3.083143,562.174344
2,13.094154,2.146581,2.562903,18.035243,84.945391,1.223416,2.222177,0.480937,1.115778,2.117175,0.940177,2.131745,529.960626
2,13.524759,1.511659,2.087501,17.141553,138.952039,2.414836,3.72599,0.618777,1.467316,2.602575,1.09478,3.629703,681.984
2,12.068458,1.71418,2.611286,24.839211,79.920255,3.252175,2.814237,0.244757,1.256372,2.216697,1.269032,3.074943,405.39799
3,12.812095,3.24254,2.871296,19.612618,111.599241,1.74963,0.47642,0.642458,1.412896,7.764587,0.978337,1.616786,891.197432
3,13.104046,2.717065,2.555825,20.943856,80.236788,1.868506,1.653831,0.544625,1.209026,10.802268,0.675745,1.657439,686.238976
2,11.895678,1.105696,2.603192,20.336122,83.804421,2.205403,2.225768,0.428551,1.146518,2.888798,0.921759,2.055271,336.767041
2,12.518143,3.74418,1.755678,17.531925,99.744913,2.043132,0.78736,0.544506,0.659831,3.304423,0.77068,2.714044,549.125418
2,12.235157,1.824506,2.375252,23.972838,111.260699,2.557061,3.363509,0.225149,2.000516,2.659157,1.0935,2.1151,449.91059
3,13.817642,3.274405,2.324562,23.236791,100.28485,1.352963,0.720545,0.406665,0.930754,9.317999,0.956134,2.082704,773.924609
2,13.084103,1.024845,2.283344,17.478529,85.075005,2.006031,2.28731,0.272296,1.423242,2.435657,0.963934,2.17886,433.996551
2,11.875984,1.671836,1.812098,22.038058,82.023954,2.73869,2.263094,0.326749,1.422503,3.421035,0.579031,1.297615,332.689266
1,13.729384,1.683642,2.217397,17.660405,108.362922,3.016608,2.920505,0.283573,1.111185,5.047097,1.031369,2.827368,1391.213007
1,14.098731,1.503051,2.370972,21.329955,123.87653,2.880646,0.708527,0.182848,1.617438,4.561786,0.954108,3.785687,866.769521
3,12.063425,2.922827,2.34632,19.602548,102.366584,1.565972,2.021382,0.294263,1.213794,6.083212,0.691351,1.86609,886.932707
2,12.374726,1.110536,2.085061,17.808844,92.079912,1.854969,1.700241,0.409792,1.525955,3.549708,1.035021,3.579583,693.801658
1,13.065375,3.370657,2.372391,13.308666,121.758275,3.035491,3.161874,0.225115,2.357434,4.669068,1.001443,3.57274,859.667592
1,14.676065,1.666241,2.298933,20.018455,96.881811,3.446961,1.06136,0.265719,1.92769,4.399971,0.684663,3.19475,1432.755462
1,14.336642,2.569767,2.273939,18.192526,135.662392,2.614677,2.738556,0.264317,1.342638,5.223775,1.188527,2.759543,1607.632419
3,13.12705,4.63416,2.447275,24.24386,127.864324,1.359324,0.797862,0.290895,1.525827,10.377217,0.553124,2.864243,936.731942
2,13.181497,3.131518,2.324578,22.578976,104.485343,1.856645,0.57028,0.203395,0.578382,2.00174,1.047334,1.70581,539.17587
2,12.427418,2.915075,2.233554,23.278998,90.460756,1.341048,3.269836,0.429482,1.731152,3.224129,1.24689,3.057757,368.885674
3,12.563274,4.666466,2.259525,19.709877,88.827725,2.812231,2.071689,0.190825,0.825257,4.804931,0.786861,1.937695,507.867867
2,12.582504,3.312779,2.333041,24.011933,86.803367,1.643051,2.227908,0.293673,1.506194,3.621747,1.048557,3.018118,579.009426
1,13.860411,5.469537,2.58695,20.137797,96.60869,3.467579,3.149505,0.281494,2.210394,6.612671,1.295132,2.665421,1395.183126
1,12.409029,1.035467,1.886269,25.18985,108.482656,2.752894,1.18783,0.182273,2.485596,5.353659,0.911762,3.221872,1464.713202
1,13.538395,3.543673,2.279967,14.577057,105.383012,2.820973,3.530932,0.264771,1.797909,4.408797,1.054203,3.150273,1642.127719
1,13.48842,1.786096,2.373819,20.692495,122.885448,3.069587,3.159452,0.264311,1.711738,4.176106,1.340199,3.482054,919.925793
1,14.426332,1.712125,2.26885,16.445543,85.268195,3.203732,2.736336,0.444201,1.910476,6.137171,1.126577,3.27537,943.554844
3,11.652878,2.955612,2.311948,20.970187,83.057282,1.705953,2.750103,0.454862,2.353988,8.918966,0.708262,1.721404,650.059517
2,12.155764,2.429507,2.24381,21.558103,77.132345,2.289689,1.82483,0.339392,0.925798,2.978006,0.797126,2.114025,504.247184
2,12.577413,2.115838,2.582854,21.136335,104.431437,3.097572,4.140404,0.397102,1.238257,5.713683,1.185828,2.527088,280.631804
3,13.553017,3.443362,2.258659,17.816787,109.34176,1.329828,0.373188,0.574714,1.408329,1.949456,0.725936,1.716213,881.249021
2,12.383,1.577306,2.267275,21.356298,117.615137,1.809899,1.431667,0.454036,1.248635,1.975018,1.309357,3.207523,521.05224
2,11.918319,2.724376,1.992052,18.629744,100.354989,2.438463,1.261888,0.192202,2.127929,2.560999,0.96705,3.570685,614.213333
1,13.574258,1.694558,2.330266,17.842225,104.134192,2.391011,2.674018,0.33506,2.138936,5.410533,0.99369,3.430452,1272.215185
1,11.903545,3.132207,2.436619,19.66872,97.872737,2.672483,2.721558,0.37921,1.608584,2.865371,0.991277,3.009278,701.554222
3,13.724188,1.217491,2.581831,21.462664,105.777345,1.89742,0.756614,0.438378,2.497975,8.667614,0.889375,3.096672,631.625607
2,13.182416,1.86694,2.327595,23.105036,89.132226,3.077163,2.26463,0.553219,0.709292,3.34124,0.557227,2.044769,582.675971
1,14.127817,1.673026,2.326611,16.633952,98.653629,2.189917,1.999743,0.672244,1.390753,3.206163,1.008282,2.850199,991.837976
2,13.41977,1.907335,2.875735,19.683385,90.077291,2.243718,2.170948,0.399905,1.458653,4.885046,0.949767,2.076386,633.123227
2,13.236123,2.4929,2.855877,25.660386,78.983647,1.873711,2.230912,0.274567,2.759569,1.784678,1.435308,3.007653,563.99641
3,13.200573,2.583472,1.965094,18.867302,100.405686,1.902434,0.607416,0.460261,0.701229,3.821299,0.576796,1.531468,701.695856
1,13.747942,1.80765,2.113723,20.766485,85.236063,2.447351,2.152693,0.36764,0.893949,4.99533,0.93647,2.147628,518.231902
1,14.115931,3.172667,2.562916,18.404283,143.667267,2.719115,2.672264,0.424504,1.814773,6.565995,0.774916,3.82985,902.527447
2,13.179226,1.067032,2.304196,16.663004,110.067159,2.864554,2.491804,0.597709,2.8893,10.253606,0.953049,1.962511,431.960479
2,12.65879,1.186342,2.311096,16.86777,85.293883,1.898353,1.484301,0.409308,1.651852,5.732155,1.327528,3.23639,589.101016
3,12.710814,3.078791,1.92762,24.876349,86.356672,1.474601,1.266111,0.229035,1.488906,8.431694,0.559513,1.683198,497.079145
1,13.581451,1.965896,2.791455,19.162178,104.418782,3.168521,3.009365,0.267245,2.333487,2.385992,1.322728,2.633191,1068.347336
1,13.621411,1.574056,2.879159,20.222101,112.12991,2.392247,2.116933,0.293024,1.397966,6.182565,0.949366,3.291087,1283.506303
3,13.691187,0.910871,1.680199,18.711511,90.119206,1.664658,1.864412,0.362979,0.703074,7.234032,0.590755,1.378507,686.173931
2,12.654806,3.773104,2.834545,20.86394,89.459994,2.279232,2.282126,0.294373,2.637771,2.383993,1.098636,3.43598,551.36452
1,13.143223,1.690264,2.608714,26.177381,96.217589,3.114069,3.298856,0.174246,2.753722,3.558329,0.717403,3.374578,854.529275
1,13.0746,0.810997,2.303214,18.706917,135.904241,1.415179,3.37544,0.212876,1.756898,4.545305,1.091303,3.76204,745.499243
2,12.547174,1.854551,2.281047,21.387603,83.612358,1.242982,0.810246,0.411102,1.855897,2.529738,0.899669,1.930198,400.097971
2,12.375842,4.352003,2.708056,15.560187,100.691472,2.291253,1.892662,0.554682,1.78678,4.965734,0.601294,3.103397,464.440528
3,13.336284,2.603771,2.146638,21.431388,84.007419,2.121464,1.943122,0.643548,1.221501,4.762659,0.61939,1.469125,658.569729
3,13.295599,2.847254,2.436815,13.60505,98.447498,1.362499,0.768643,0.460808,0.492877,8.785611,0.843161,1.961953,621.014396
2,12.45455,1.54567,2.200366,19.65991,91.879451,1.573005,1.2242,0.270991,1.406687,2.445647,1.133339,3.142577,531.360785
1,13.261914,6.016266,2.761892,19.26144,120.75548,2.205096,2.764092,0.419435,1.883145,9.839359,1.074461,3.56966,1021.970136
1,13.84593,1.310279,2.310679,19.473614,95.538755,2.764003,2.856429,0.407833,1.864154,3.305881,0.935456,2.649465,810.895771
2,12.907635,1.748955,2.214554,20.235822,97.709816,1.161012,1.340013,0.416838,1.537584,3.747354,1.11211,3.656135,531.933006
2,13.044572,1.076379,2.208129,21.871632,100.143987,2.819951,2.686755,0.309069,0.730392,3.640552,0.66267,2.882113,362.029784
1,13.738155,1.74697,2.768323,24.032573,113.22778,2.320391,1.3359,0.411041,1.332348,6.27789,0.998487,2.706451,1334.216724
2,11.911034,1.421881,2.323928,19.763104,81.83371,3.439622,3.592024,0.257902,1.925747,4.452079,1.081821,2.778586,652.441476
2,12.635174,3.700692,2.376101,16.877173,81.026962,1.889391,2.280653,0.375846,1.540228,2.470384,0.846907,1.748344,265.843243
1,13.06391,1.651638,2.489707,17.33014,120.459092,2.728065,2.568191,0.272873,1.961413,5.785943,1.093119,3.637707,954.950014
1,13.805652,1.682311,2.40233,17.97166,106.074323,2.86113,3.463672,0.210137,1.914161,5.958897,1.052319,2.748902,1084.877687
2,14.092945,4.006835,2.486864,20.576325,87.769765,2.377178,2.531517,0.220052,2.21122,1.324731,0.796273,3.292695,436.158704
2,12.226311,0.943296,2.085618,18.967751,102.547192,2.677223,2.535262,0.325864,1.315437,3.42241,0.980204,1.588587,316.759096
2,12.488264,1.059256,1.72575,17.561678,97.194609,2.760667,2.579801,0.389972,1.260798,1.982523,1.209364,2.643399,467.880064
3,14.708842,1.793651,2.70029,23.369722,88.955419,1.577911,0.745325,0.568598,0.999799,5.960872,0.87597,1.885395,510.046189
2,11.815738,1.420421,2.555696,21.485767,87.471976,2.628089,1.9407,0.377221,1.725907,4.673859,0.847044,2.696215,420.870406
1,14.266429,1.613744,2.159255,27.170233,107.41846,3.00893,3.035733,0.173107,1.852822,4.660042,0.939616,3.325835,974.594967
3,11.813227,1.328094,1.928574,15.533615,106.341175,1.72718,1.183674,0.436243,1.555533,5.589527,1.10092,3.2368,694.953694
2,11.313345,1.108382,1.828827,18.958556,89.744707,2.949923,2.622967,0.402213,1.844104,4.514726,1.10512,2.925301,675.465534
2,13.040133,1.575639,1.896924,17.732218,110.897577,1.75658,1.436656,0.410625,1.236105,2.368758,1.000834,2.836077,581.051075
3,13.594458,3.002383,2.515848,21.47756,95.610557,1.871951,0.723948,0.559946,0.824964,5.347296,0.972354,2.214978,560.068124
3,12.329577,4.672419,2.276599,24.604999,130.683166,1.75425,2.696973,0.339441,2.091051,3.471479,0.682443,2.77556,504.74153
1,14.259643,1.632377,1.95691,18.841002,103.667603,2.700696,3.35761,0.236533,1.821553,6.64993,1.046249,3.541377,1510.317571
1,13.855409,1.618408,1.873551,22.894388,101.6482,2.379995,2.742239,0.403582,1.776488,6.009224,1.010116,2.66832,1041.195343
2,13.220495,2.886922,2.893361,18.990799,105.144223,2.343,2.16984,0.455894,0.449639,4.011384,1.063074,2.751491,635.83371
1,14.110115,1.408526,2.282833,17.719487,97.011431,3.458391,3.273485,0.192149,2.328371,5.839807,1.051224,1.834518,1129.340603
3,14.383331,3.742833,1.7394,15.752142,107.463915,1.76366,0.576884,0.409953,0.879565,8.240289,0.600469,1.527101,531.109057
3,13.036399,3.047861,2.370122,18.679724,110.504468,1.930568,0.478133,0.438159,1.321834,11.60267,0.567172,2.440972,786.684618
1,12.383919,1.207809,1.754902,20.791149,111.817151,2.845459,2.926078,0.328914,1.351278,9.292309,1.053916,3.696565,894.937898
2,11.89155,1.630112,2.106018,18.23485,84.648472,1.992658,1.347868,0.395227,1.56311,5.979462,0.991599,2.347602,567.04232
2,12.808014,1.633668,2.11945,18.504773,84.193035,1.834459,2.321192,0.464877,0.914084,2.994745,1.227131,3.125725,338.875638
1,13.636632,1.577609,2.850706,19.644155,123.442507,2.366118,2.454036,0.287761,1.979698,4.828032,0.930455,3.242538,752.926659
1,13.631584,1.130951,1.755479,26.11935,102.411204,2.161272,1.96415,0.186781,1.278287,5.732968,0.966417,3.046144,1356.528476
2,12.669342,2.059675,2.231038,17.279331,97.790087,1.563193,2.708659,0.324316,2.008147,2.996669,1.102691,2.947271,451.93908
3,13.861998,3.301402,2.516437,23.545332,118.426799,2.678264,0.784626,0.255878,1.176829,7.624632,0.599521,2.180677,727.841074
2,12.519598,2.05039,2.12124,19.940974,125.357604,3.149148,2.476556,0.202356,0.852544,3.362509,1.431329,2.733311,885.346428
2,12.514192,3.288608,2.50646,21.71386,103.960622,2.621193,0.509836,0.369507,0.772419,5.550236,1.28989,3.465437,445.43365
2,13.551946,1.670145,2.25535,17.323204,84.080846,2.462843,1.349855,0.437254,0.804866,2.261846,1.030991,2.834408,443.417468
2,11.971488,1.256102,2.482339,21.50526,79.316144,2.845081,2.075927,0.357834,1.524931,5.29826,1.210343,3.534204,359.458104
1,13.440267,1.854983,2.697183,20.091917,105.926197,3.398346,3.264401,0.438331,1.675787,4.867507,1.258141,3.018313,1084.685288
1,13.390893,1.832164,2.385801,28.451021,86.902103,2.674043,2.846774,0.245382,1.277838,3.720584,1.003377,3.542234,946.527479
3,12.667224,2.567128,2.511242,21.655288,103.083592,1.873554,2.519807,0.290723,1.422232,3.687656,0.749034,1.50159,506.235508
1,13.381026,1.991893,2.478601,22.366336,102.322359,2.299378,2.646947,0.328512,2.132005,3.448778,1.058109,3.559877,1020.983624
2,11.996005,1.88995,2.316509,17.42238,82.392954,2.557903,2.754894,0.434099,1.728286,2.050296,0.809821,2.688465,461.932477
3,13.494607,2.853702,2.215193,17.668463,106.756769,2.07077,0.556692,0.310445,1.145324,5.980241,0.630554,2.355864,686.909643
3,13.177748,3.492693,2.976098,26.252701,89.68081,2.055385,0.511387,0.511085,0.941361,3.353412,0.731334,1.584454,1036.569117
2,12.538144,2.006348,2.384927,19.023917,90.278648,1.362584,2.594397,0.303443,3.031909,4.538557,1.192359,3.017143,648.499713
2,12.592311,1.506548,2.201171,17.447395,86.777437,2.590874,2.497892,0.308409,1.154033,6.925482,0.839315,3.473167,360.395759
3,14.382865,2.495858,2.52082,24.692191,94.333087,1.594765,0.407193,0.458348,1.206653,7.656882,1.011921,1.426143,513.544699
1,13.716156,1.629768,2.231751,17.442369,116.074203,2.770439,3.475285,0.341926,2.566094,7.28954,1.22826,2.794796,1386.828328
3,12.809878,4.084766,2.522562,20.854135,98.897156,1.855892,0.792054,0.447427,1.170684,9.54628,0.5819,1.505143,656.561109
3,13.022183,3.264864,2.325308,14.471401,138.614791,1.798309,1.157896,0.167198,0.710516,9.208856,1.070184,1.810471,698.874781
1,13.437345,1.819527,2.869072,17.598062,85.477235,2.678463,2.621599,0.514878,1.364827,8.844436,1.062335,2.777049,1220.445318
1,13.32732,2.825885,2.254051,17.29627,97.833254,2.475714,2.397232,0.417402,2.584344,4.471622,0.580938,3.498748,936.775866
2,11.459618,4.627011,2.385288,21.281636,82.481074,2.739077,2.719668,0.206321,1.259875,5.588658,0.971752,3.133415,451.571354
3,13.474393,5.415167,2.476514,19.532889,88.569657,1.68965,1.494283,0.565653,1.596286,8.185731,0.785756,2.752387,697.065652
1,13.454404,1.719148,2.290461,19.767434,95.998581,2.228324,2.489238,0.348733,1.356175,6.208763,0.986374,2.06845,1258.459764
1,13.798794,3.366445,2.238685,16.469689,101.135338,2.759888,3.149964,0.40277,1.771702,5.942014,1.059023,3.082838,1207.768311
3,13.190508,2.922426,3.040639,19.142586,90.468638,2.565224,3.356714,0.51582,1.877271,8.650315,0.781666,1.524942,712.595124
3,13.134424,3.753832,2.329596,18.031508,97.355269,1.331823,0.54466,0.597508,1.437285,3.753851,0.694754,2.813921,669.474953
2,11.74025,1.242919,2.484643,19.951457,80.33334,2.236434,2.019749,0.231485,1.490163,3.449338,1.249267,2.812722,372.983777
1,13.944425,1.634533,2.473727,18.049111,95.633743,3.373609,1.983955,0.291006,1.446069,5.516722,1.091382,2.785231,1243.167084
2,11.840178,4.314416,2.627434,16.712416,86.002721,2.406364,1.296992,0.425819,1.654169,2.459099,1.035249,2.714455,711.401113
3,13.044708,3.735829,2.480794,21.640113,90.798556,1.597924,1.973461,0.385593,1.442646,6.128474,0.982804,1.640019,528.703027
3,13.610775,4.299783,2.560799,20.06479,139.09828,1.48967,1.300264,0.328235,1.317485,5.842831,0.861307,1.99549,527.748962
2,13.598553,1.207698,2.377709,17.864897,82.692816,2.130913,2.786467,0.353288,1.16846,3.42912,1.275279,3.489648,387.237578
3,14.031845,1.72224,2.220719,18.761993,120.272515,1.624299,0.778587,0.400074,1.526475,6.399714,1.260912,1.567392,805.272125
1,14.685696,4.05933,2.550666,17.687195,100.032982,2.294365,2.914982,0.554927,1.772537,6.777626,1.085887,2.701956,1009.616599
3,13.127839,2.42478,2.194578,13.748265,91.290779,1.944337,0.685504,0.495054,1.41524,10.731899,0.932302,1.696729,655.53554
1,13.482368,1.757055,2.467272,22.95896,116.451345,2.600389,2.280965,0.210184,2.180943,3.576118,0.955647,3.443896,796.22343
